customer_id,tenure,monthly_charges,total_charges,contract,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST_02548,71,90.91271914859374,7006.039643022233,Month-to-month,Bank transfer,No,No,Yes,No internet service,No internet service,No,No,1
CUST_02549,28,22.105778355632005,2181.1977992347934,Month-to-month,Bank transfer,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,0
CUST_02550,4,23.642544330172015,1722.1850467785464,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,1
CUST_02551,22,110.25421148429531,2187.5271008164777,One year,Mailed check,DSL,No internet service,No,Yes,No,No,Yes,0
CUST_02552,45,27.330581811371985,7288.644999853614,One year,Electronic check,DSL,No internet service,Yes,No internet service,No,Yes,No,0
CUST_02553,67,109.41821586165713,7333.17668556747,Month-to-month,Mailed check,Fiber optic,Yes,No,No internet service,No,Yes,Yes,1
CUST_02554,66,42.81659137509058,2699.0666200349538,Month-to-month,Credit card,No,No,No internet service,No,No internet service,Yes,No,0
CUST_02555,34,94.00178001582128,5672.930062246955,One year,Electronic check,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,0
CUST_02556,55,50.973324894601205,5438.387515797048,Two year,Electronic check,DSL,Yes,No,No,No internet service,No internet service,No internet service,0
CUST_02557,1,105.87520256091838,6471.844793830186,Two year,Credit card,DSL,No internet service,No,No,No,Yes,Yes,1
CUST_02558,38,90.04548654243578,2442.4250511228356,One year,Credit card,Fiber optic,No,No,No,No internet service,Yes,Yes,0
CUST_02559,6,60.181345860169515,4130.094481092175,Month-to-month,Credit card,DSL,No internet service,No internet service,No,Yes,No,No internet service,1
CUST_02560,25,27.630245417407956,5374.6242129654665,Month-to-month,Credit card,No,Yes,Yes,No internet service,No,No internet service,No,0
CUST_02561,17,93.27001838708071,307.42886859825774,One year,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,0
CUST_02562,61,81.68847559651815,3076.236088114542,Two year,Bank transfer,No,No internet service,Yes,No internet service,Yes,No internet service,No,0
CUST_02563,12,20.291171783378875,5597.518025660695,One year,Bank transfer,No,No internet service,Yes,Yes,No,Yes,Yes,0
CUST_02564,6,20.941985597244532,2095.501235641154,One year,Credit card,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,0
CUST_02565,27,100.8792973192694,7665.862445351249,One year,Credit card,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,0
CUST_02566,8,45.939973880185384,338.2748349040277,Month-to-month,Credit card,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,1
CUST_02567,65,83.61336677280656,7668.88878194064,Month-to-month,Credit card,DSL,No internet service,Yes,No,Yes,No,Yes,1
CUST_02568,57,65.42144197652475,1812.4345572821603,Month-to-month,Mailed check,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,0
CUST_02569,40,106.34300145217672,485.6941312104229,Two year,Mailed check,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,0
CUST_02570,14,111.69611131024887,2410.544862466104,One year,Credit card,DSL,No,No internet service,Yes,No,Yes,Yes,0
CUST_02571,35,119.6807712678854,6311.63022759278,One year,Credit card,DSL,No internet service,No,No,No,No,No internet service,0
CUST_02572,48,35.368413580724685,6044.2918509396195,Two year,Electronic check,DSL,Yes,No internet service,No internet service,No,No,No internet service,0
CUST_02573,56,106.29640464754755,1749.8392897400572,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,1
CUST_02574,49,46.602137672880176,1654.6420553752155,One year,Credit card,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,0
CUST_02575,13,79.08158748955077,5176.381334855872,Two year,Bank transfer,DSL,No,No,Yes,Yes,Yes,Yes,0
CUST_02576,61,70.5772833869211,3718.853248438271,Month-to-month,Mailed check,No,Yes,No,No internet service,Yes,Yes,Yes,0
CUST_02577,49,21.798813157238765,6359.090631314128,Month-to-month,Credit card,No,No,No internet service,No,No,No internet service,No internet service,0
CUST_02578,46,113.27712799060947,290.64895167117334,One year,Mailed check,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,0
CUST_02579,62,27.832705514921845,4922.253700008511,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,0
CUST_02580,8,88.82189194077358,5872.308896695019,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,1
CUST_02581,43,98.50068362082621,7947.7502850264855,Month-to-month,Mailed check,No,No internet service,No internet service,No internet service,Yes,No,No,1
CUST_02582,20,99.52878490476843,5462.37538447109,One year,Mailed check,DSL,Yes,No internet service,Yes,No,Yes,Yes,0
CUST_02583,39,33.54945189288448,1931.5767367447338,Two year,Credit card,No,No,No,No,Yes,No internet service,No internet service,0
CUST_02584,49,64.7569950507972,954.6709395523063,Month-to-month,Bank transfer,No,No,Yes,Yes,No,Yes,No,0
CUST_02585,64,102.94288704339799,5163.242519688195,Month-to-month,Credit card,DSL,No,Yes,No,Yes,Yes,No internet service,1
CUST_02586,62,50.26792103787547,4233.146233393906,Month-to-month,Credit card,No,Yes,No internet service,No internet service,No internet service,No,No internet service,0
CUST_02587,54,66.77486753746635,7203.2477787156295,Two year,Bank transfer,Fiber optic,Yes,No,No,No,No,No internet service,0
CUST_02588,9,47.27938926998458,5840.203367332072,Month-to-month,Bank transfer,No,No internet service,No,No,Yes,Yes,No,1
CUST_02589,37,66.35514178853242,4126.9653553367025,One year,Electronic check,DSL,No,No internet service,No internet service,Yes,Yes,No,0
CUST_02590,49,108.783792259288,3288.3568190446663,Two year,Bank transfer,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,0
CUST_02591,41,65.51242310327694,3294.5601266094804,Two year,Credit card,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,0
CUST_02592,17,75.59120170743203,1887.803860594753,Month-to-month,Bank transfer,No,No,No,No,No internet service,Yes,No internet service,0
CUST_02593,21,60.39762833030836,236.87517687000675,Two year,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,0
CUST_02594,51,66.01171832033255,4641.793646836139,One year,Bank transfer,DSL,Yes,No,Yes,No internet service,No,No internet service,0
CUST_02595,59,21.51741990464217,1778.0763869334,Two year,Mailed check,No,No internet service,No internet service,No,Yes,No,No internet service,0
CUST_02596,39,48.3745509960456,1745.7826500515275,One year,Electronic check,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,0
CUST_02597,55,63.65817217418244,1090.511706544196,Month-to-month,Mailed check,DSL,No internet service,No internet service,No internet service,No internet service,No,No,0
CUST_02598,41,83.37969759927289,1597.8043723958726,Two year,Mailed check,No,No,Yes,No internet service,Yes,Yes,No internet service,0
CUST_02599,39,65.00519305538921,351.1342814855876,One year,Electronic check,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,0
CUST_02600,13,53.7817043321564,5426.428453013403,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,0
CUST_02601,64,58.809873534415715,3271.0372188702845,One year,Bank transfer,No,No,No internet service,No internet service,Yes,No,No internet service,0
CUST_02602,11,44.22933292004665,4536.044330307846,Two year,Electronic check,No,No,Yes,Yes,No,Yes,No,1
CUST_02603,19,112.44942827740529,5131.965182364316,Two year,Mailed check,Fiber optic,No,No,No internet service,No internet service,No,No,0
CUST_02604,11,72.17432257909147,7782.628041981658,One year,Credit card,DSL,No,No,No,No internet service,No internet service,No internet service,0
CUST_02605,46,21.34094538721231,639.3003402584578,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,No,Yes,0
CUST_02606,45,21.94462584195466,3401.54971016836,Month-to-month,Credit card,No,Yes,Yes,No internet service,Yes,No,No internet service,0
CUST_02607,1,117.29616349520415,2042.5936748592003,Month-to-month,Bank transfer,No,No internet service,No internet service,No internet service,No,No,No internet service,1
CUST_02608,40,42.145089137324504,3866.024261668832,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,0
CUST_02609,19,100.56082888143146,7371.731174849717,One year,Mailed check,DSL,No,Yes,No,Yes,No,No,0
CUST_02610,61,25.82753015605745,5819.475695460395,Two year,Mailed check,Fiber optic,No,Yes,No internet service,No,No,No internet service,0
CUST_02611,12,112.11627366945491,5329.401733191157,One year,Mailed check,DSL,Yes,No,No internet service,No,Yes,No,0
CUST_02612,61,107.44170036666785,3585.8424238063017,Two year,Electronic check,DSL,No,No,No,Yes,No internet service,Yes,0
CUST_02613,33,77.10931624345147,5401.788737158044,Two year,Electronic check,No,No,No,No internet service,No,Yes,No internet service,0
CUST_02614,45,20.899865728325576,355.7654804678239,One year,Mailed check,DSL,No internet service,Yes,No,Yes,No internet service,No,0
CUST_02615,69,45.78108740233375,4731.285509036166,One year,Mailed check,No,No,Yes,No internet service,Yes,Yes,No,0
CUST_02616,8,60.682264739846495,4474.834844534061,Month-to-month,Bank transfer,DSL,Yes,No,No,No,No internet service,No,1
CUST_02617,25,66.00641167475618,2838.4594125092235,Two year,Electronic check,DSL,No,No,Yes,Yes,No internet service,No internet service,0
CUST_02618,46,49.767875856237204,1691.9615908504563,Month-to-month,Electronic check,No,No,No internet service,No internet service,Yes,Yes,Yes,0
CUST_02619,30,23.294786824552997,6479.688852894477,Month-to-month,Electronic check,DSL,No,No internet service,No internet service,No internet service,Yes,No,0
CUST_02620,47,79.01274059265421,525.5107041952622,One year,Credit card,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,0
CUST_02621,49,72.41546676947559,650.4156289463434,Month-to-month,Mailed check,DSL,No,No internet service,Yes,No internet service,No,No,0
CUST_02622,47,48.30006354290777,3580.121777474758,Month-to-month,Bank transfer,No,Yes,Yes,No internet service,No,No internet service,No,0
CUST_02623,18,23.79759675696065,2095.18092452798,Month-to-month,Bank transfer,No,No internet service,Yes,No internet service,No,No,No internet service,0
CUST_02624,66,119.45941872219402,5989.0740667054615,One year,Mailed check,Fiber optic,No,Yes,No,No,No internet service,No,0
CUST_02625,68,68.19861868264059,5110.1016076774085,Month-to-month,Mailed check,DSL,No internet service,No,No internet service,No,No,No,0
CUST_02626,33,95.60042417740772,6203.024889400388,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,1
CUST_02627,36,65.23140350513356,2664.9637550686284,One year,Credit card,DSL,Yes,No internet service,No,Yes,Yes,Yes,0
CUST_02628,19,24.317029086294145,5950.099622981153,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,0
CUST_02629,28,50.96007450855001,6912.195564608552,One year,Credit card,No,No,No internet service,Yes,Yes,No,Yes,0
CUST_02630,40,52.01101410059012,2827.6685059067167,Two year,Credit card,No,No,No,No,No,No,Yes,0
CUST_02631,15,103.8352904049016,2785.1769871784836,One year,Electronic check,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,0
CUST_02632,41,85.42299779998744,7209.616090860767,Two year,Mailed check,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,0
CUST_02633,39,47.54299036394728,493.34300018290213,One year,Electronic check,DSL,Yes,No,No internet service,No,No internet service,Yes,0
CUST_02634,2,116.7739954659086,2866.4963052736703,One year,Credit card,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,1
CUST_02635,63,52.15418323978714,1037.5126873672523,One year,Bank transfer,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,0
CUST_02636,29,119.82340258287203,328.9466629748123,Two year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,Yes,No,0
CUST_02637,66,119.61636931702633,991.6683994098947,Month-to-month,Bank transfer,Fiber optic,Yes,No,No internet service,No internet service,No,No,0
CUST_02638,51,39.12105177467418,3506.841750324188,One year,Credit card,DSL,Yes,No,Yes,No internet service,Yes,No,0
CUST_02639,10,51.27411161884002,5526.952946899547,Two year,Bank transfer,No,Yes,No,No internet service,No internet service,Yes,Yes,1
CUST_02640,14,68.60441984846543,2385.331153091507,One year,Electronic check,No,No,Yes,Yes,No,No,No,0
CUST_02641,51,86.4100671147891,6812.434928468885,Month-to-month,Credit card,No,No,No,No,Yes,No,Yes,1
CUST_02642,39,72.80474490037993,3557.1634670329654,Two year,Mailed check,No,Yes,No internet service,No,Yes,Yes,No internet service,0
CUST_02643,28,116.94414691322568,7749.001602597774,One year,Electronic check,No,No internet service,No internet service,No internet service,No,Yes,No,0
CUST_02644,3,92.39891642356915,7637.82978860523,One year,Electronic check,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,1
CUST_02645,70,41.20448493829744,6208.882159067839,One year,Mailed check,DSL,No,No internet service,No,Yes,No internet service,No,0
CUST_02646,27,30.50975502136383,7466.003419558284,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,No,Yes,No internet service,0
CUST_02647,2,88.84012907093567,5686.059001672782,Two year,Mailed check,No,No,Yes,No internet service,No,No internet service,Yes,1
CUST_02648,38,35.8452440180763,7175.1072009303325,One year,Electronic check,No,No,Yes,No internet service,Yes,No,No,0
CUST_02649,3,98.76768403357542,1968.1423671938214,One year,Credit card,DSL,No,No internet service,Yes,No internet service,Yes,No,1
CUST_02650,16,51.103666726033694,2828.819581396709,Two year,Bank transfer,DSL,Yes,No internet service,No,No,Yes,Yes,0
CUST_02651,40,52.68932630556065,6048.147521438406,Month-to-month,Electronic check,DSL,Yes,No,Yes,Yes,No internet service,No,0
CUST_02652,2,21.079839238951198,3454.033781831801,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,Yes,Yes,No,1
CUST_02653,41,90.10112670950407,6714.886727213691,Month-to-month,Mailed check,DSL,Yes,No internet service,No internet service,Yes,Yes,No,1
CUST_02654,12,31.32697530646858,7033.347085543423,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,No,No,Yes,0
CUST_02655,35,97.28805774635181,2467.8629292953065,Month-to-month,Mailed check,No,No internet service,No,Yes,No internet service,Yes,No,1
CUST_02656,65,69.18678219172068,6605.261384697631,One year,Bank transfer,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,0
CUST_02657,55,98.4279814954569,1318.6877414146854,One year,Electronic check,DSL,No internet service,Yes,Yes,Yes,No,Yes,0
